"COLLISION_ID","NUMBER.OF.PERSONS.KILLED","NUMBER.OF.PERSONS.INJURED"
4487952,0,1
4487338,0,1
4487055,0,1
4487967,0,1
4487289,0,2
4487808,0,1
4487307,0,2
4487155,0,1
4487085,0,1
4487222,2,0
4486861,0,1
4486814,0,1
4457045,0,1
4457999,0,1
4486876,0,1
4457314,0,1
4457429,0,1
4487345,0,1
4409793,0,1
4410495,0,2
4409516,0,1
4409748,0,1
4409670,0,1
4409538,0,1
4409917,0,1
4410155,0,1
4409807,0,1
4409415,0,1
4409930,0,1
4410019,0,1
4409449,0,1
4409705,0,1
4410498,0,1
4409398,0,5
4409931,0,1
4410127,0,1
4409545,0,4
4409720,0,1
4410181,0,1
4410162,0,1
4409540,0,1
4409951,0,1
4409800,0,2
4410223,0,1
4410385,0,2
4409815,0,2
4457233,0,3
4409697,0,2
4410124,0,1
4410182,0,1
4410270,0,1
4457316,0,1
4457180,0,1
4457873,0,1
4457874,0,1
4487804,0,3
4487219,0,1
4487232,0,1
4487340,0,1
4487286,0,1
4487347,0,1
4487981,0,1
4486957,0,1
4487166,0,1
4487138,0,2
4410250,0,1
4409919,0,1
4410018,0,1
4410215,0,1
4410597,0,1
4410137,0,1
4410625,0,1
4410528,0,2
4410461,0,1
4487162,0,1
4410485,0,1
4410125,0,2
4410493,0,1
4410274,0,6
4410210,0,1
4487139,0,2
4487203,0,1
4486918,0,1
4487977,0,1
4487814,0,1
4410452,0,1
4410494,0,5
4410601,0,1
4410974,0,1
4410943,0,1
4410386,0,1
4410429,0,1
4410543,0,1
4410396,0,1
4410384,0,1
4409532,0,2
4488008,0,1
4488195,0,1
4488130,0,1
4487798,0,1
4487950,0,1
4487973,0,1
4488286,0,1
4488312,0,3
4485317,0,1
4411342,0,2
4410947,0,1
4410759,0,2
4411093,0,1
4488110,0,1
4411330,0,2
4410882,0,1
4410887,0,1
4410459,0,1
4410936,0,1
4410858,0,1
4410834,0,1
4410839,0,1
4411269,0,1
4411327,0,2
4410937,0,1
4411566,0,1
4411013,0,2
4411414,0,1
4411268,0,1
4411274,0,1
4488223,0,2
4487953,0,1
4456843,0,1
4458956,0,1
4458772,0,2
4458027,0,3
4458104,0,1
4458000,0,1
4458409,0,1
4458331,0,1
4458949,0,1
4411205,0,1
4458771,0,2
4411435,0,1
4411233,0,1
4411227,0,1
4411276,0,1
4411641,0,1
4411855,0,1
4411204,0,1
4411558,0,1
4458063,0,1
4458064,0,1
4458016,0,3
4457921,0,1
4458075,0,2
4458107,0,1
4458773,0,1
4458941,0,1
4458334,0,1
4458953,0,1
4458330,0,1
4416456,0,1
4458948,0,1
4458065,0,1
4487972,0,1
4458776,0,3
4458783,0,1
4458969,0,3
4457430,0,1
4457723,0,1
4457880,0,1
4444210,0,1
4457520,0,1
4458034,0,1
4412120,0,1
4458066,0,1
4457708,0,1
4457695,0,1
4458024,0,1
4425766,0,1
4458098,0,1
4458142,0,1
4458947,0,1
4458337,0,2
4487450,0,1
4488112,0,1
4487782,0,1
4402038,0,1
4412290,0,2
4412724,0,1
4411949,0,1
4411669,0,2
4412772,0,3
4412121,0,1
4411550,0,1
4412283,0,1
4412357,0,2
4412782,0,2
4412329,0,1
4411749,0,1
4411902,0,1
4411880,0,1
4411730,0,1
4412718,0,1
4412360,0,1
4411739,0,1
4411854,0,1
4411548,0,1
4412346,0,1
4412780,0,1
4411362,0,1
4412754,0,1
4411416,0,1
4411890,0,1
4411654,0,4
4411371,0,2
4411818,0,1
4412712,0,2
4411591,0,1
4411975,0,1
4412337,0,1
4458975,0,1
4459052,0,1
4459262,0,1
4459227,0,1
4413121,0,1
4412696,0,1
4459036,0,3
4412798,0,2
4412610,0,1
4412935,0,2
4412916,0,1
4412968,0,1
4412616,0,1
4412923,0,1
4412795,0,9
4412294,0,1
4412563,0,1
4412966,0,1
4412893,0,1
4412334,0,1
4412957,0,2
4412382,0,1
4459058,0,1
4458761,0,2
4459182,0,1
4458951,0,3
4459049,0,1
4458528,0,1
4458978,0,1
4459254,0,1
4458635,0,1
4458966,0,1
4458980,0,1
4458938,0,1
4459223,0,2
4458928,0,1
4458426,0,1
4412789,0,2
4412701,0,1
4412666,0,1
4412803,0,1
4412834,0,3
4412786,0,1
4412945,0,1
4412689,0,1
4412662,0,1
4487931,0,2
4488104,0,2
4488397,0,1
4485882,0,2
4458794,0,1
4458835,0,1
4459500,0,1
4458957,0,4
4459437,0,3
4406444,0,2
4413120,0,1
4413521,0,1
4413541,0,1
4413115,0,2
4413116,0,1
4413641,0,1
4412703,0,1
4413555,0,1
4413548,0,1
4413110,0,1
4413545,0,1
4413803,0,1
4413585,0,2
4413421,0,1
4413628,0,1
4458993,0,2
4458983,0,1
4459376,0,1
4458946,0,1
4458984,0,2
4459395,0,1
4488107,0,1
4487628,0,1
4488304,0,1
4413424,0,3
4413925,0,1
4414156,0,1
4413885,0,4
4413207,0,1
4413916,0,1
4413596,0,1
4485140,0,2
4485113,0,1
4459700,0,1
4459851,0,1
4459748,0,1
4459800,0,1
4459882,0,1
4459630,0,1
4459423,0,1
4459435,0,1
4459416,0,1
4459351,0,1
4485318,0,1
4486862,0,1
4414170,0,1
4414347,0,3
4414159,0,1
4414227,0,1
4414371,0,2
4413683,0,1
4413898,0,2
4414138,0,1
4413886,0,2
4413856,0,3
4413661,0,1
4414230,0,2
4414578,0,1
4414582,0,1
4414221,0,1
4414872,0,1
4413924,0,1
4414322,0,1
4414217,0,1
4414568,0,1
4414346,0,2
4414224,0,1
4414749,0,2
4414890,0,1
4414335,0,1
4414361,0,2
4488450,0,1
4488317,0,1
4488300,0,2
4488334,0,1
4488866,0,2
4459809,0,1
4459424,0,1
4459836,0,1
4459648,0,1
4414323,0,1
4415012,0,1
4415200,0,1
4414686,0,1
4415006,0,2
4414880,0,1
4414874,0,1
4415029,0,1
4414438,0,1
4414899,0,1
4415010,0,2
4459854,0,2
4459479,0,1
4460376,0,1
4459841,0,1
4459631,0,1
4459646,0,1
4488447,0,1
4488964,0,1
4459911,0,2
4414881,0,1
4415090,0,1
4415436,0,1
4414967,0,1
4414839,0,1
4414972,0,3
4415554,0,1
4414765,0,1
4414603,0,1
4488824,0,1
4488941,0,1
4488331,0,1
4488305,0,1
4488707,0,1
4488297,0,1
4489286,0,1
4489221,0,1
4489053,0,1
4488644,0,1
4488489,0,1
4489117,0,1
4489054,0,1
4488457,0,1
4461451,0,1
4460132,0,1
4461476,0,1
4460015,0,1
4460406,0,1
4460525,0,1
4460430,0,1
4460377,0,1
4461121,0,2
4460404,0,1
4460215,0,1
4460470,0,1
4460766,0,1
4460816,0,1
4460122,0,1
4461096,0,1
4460505,0,2
4460379,0,1
4460706,0,1
4461122,0,1
4460469,0,1
4461180,0,1
4461087,0,3
4460817,0,1
4416376,0,2
4415686,0,1
4416070,0,1
4415640,0,1
4416628,0,1
4416381,0,1
4414965,0,1
4416122,0,1
4416624,0,2
4416664,0,1
4415533,0,1
4415649,0,1
4415825,0,1
4416106,0,2
4416114,0,1
4416778,0,1
4416150,0,1
4415874,0,1
4415242,0,1
4416118,0,2
4416037,0,3
4416581,0,1
4416573,0,1
4415696,0,1
4416123,0,2
4416799,0,2
4416379,0,1
4415112,0,1
4417205,0,6
4416394,0,1
4415738,0,1
4415093,0,1
4416569,0,1
4416319,0,1
4415971,0,1
4416283,0,2
4416384,0,2
4417102,0,1
4416120,0,1
4461466,0,2
4415426,0,3
4417203,0,2
4416284,0,4
4416604,0,1
4416626,0,1
4416796,0,1
4416609,0,2
4416566,0,2
4416316,0,1
4416773,0,1
4415960,0,1
4415471,0,1
4415713,0,1
4415513,0,1
4415680,0,2
4415201,0,1
4415740,0,1
4415975,0,1
4416786,0,3
4416627,0,1
4415168,0,1
4416211,0,1
4416063,0,1
4415656,0,1
4415694,0,2
4416891,0,1
4416547,0,1
4415527,0,1
4416312,0,1
4460815,0,3
4460675,0,1
4460420,0,1
4460708,0,2
4460689,0,1
4460205,0,1
4461453,0,2
4460433,0,1
4460472,0,2
4461126,0,1
4459804,0,1
4460509,0,1
4460818,0,1
4417326,0,1
4417506,0,1
4416850,0,2
4416592,0,1
4417324,0,2
4416789,0,1
4417323,0,1
4416590,0,1
4416622,0,2
4417571,0,2
4416840,0,1
4416835,0,1
4461450,0,1
4417261,0,2
4417652,0,1
4417341,0,1
4417184,0,1
4417720,0,1
4417171,0,1
4417195,0,1
4417287,0,2
4417186,0,3
4417274,0,1
4417052,0,1
4461563,0,2
4460975,0,1
4461104,0,5
4461417,0,2
4461521,0,2
4461583,0,1
4461422,0,2
4460981,0,1
4461456,0,1
4461507,0,1
4460959,0,1
4460969,0,1
4461549,0,3
4417619,0,1
4417630,0,1
4418059,0,2
4418117,0,1
4417825,0,1
4418386,0,1
4417863,0,1
4417622,0,1
4417617,0,1
4418149,0,1
4417549,0,1
4418105,0,4
4417639,0,1
4417628,0,1
4417635,0,1
4418184,0,1
4489891,0,1
4489887,0,1
4489650,0,2
4489481,0,1
4489305,0,1
4489282,0,1
4489289,0,1
4489170,0,2
4489842,0,3
4489259,0,1
4418228,0,1
4417783,0,2
4418436,0,1
4418015,0,3
4417966,0,1
4418501,0,1
4418016,0,1
4418058,0,1
4418211,0,1
4418458,0,2
4417864,0,1
4418516,0,1
4461557,0,4
4417712,0,1
4417977,0,1
4418203,0,1
4417670,0,1
4417867,0,1
4461442,0,1
4461936,0,1
4461115,0,1
4461373,0,2
4489152,0,1
4461727,0,1
4461113,0,1
4461837,0,1
4461290,0,1
4489819,0,1
4489154,0,1
4489110,0,1
4489788,0,1
4489837,0,1
4489195,0,1
4489647,0,1
4489776,0,1
4488972,0,2
4489310,0,1
4488966,0,2
4489006,0,2
4489742,0,1
4462403,0,1
4489777,0,1
4461739,0,2
4461800,0,1
4461798,0,1
4461721,0,1
4461582,0,1
4461848,0,1
4461725,0,1
4461859,0,3
4489442,0,1
4461948,0,1
4461849,0,2
4461724,0,1
4418433,0,1
4418356,0,2
4418505,0,1
4418757,0,1
4418168,0,1
4418571,0,1
4418455,0,1
4419276,0,2
4418726,0,1
4419293,0,1
4418520,0,1
4419028,0,1
4418432,0,1
4418521,0,2
4418437,0,1
4419155,0,1
4418140,0,1
4419175,0,1
4418573,0,1
4418772,0,1
4419184,0,2
4418996,0,1
4418282,0,3
4418349,0,1
4419245,0,1
4418013,0,1
4419041,0,1
4418811,0,1
4418443,0,1
4418706,0,1
4419036,0,2
4419621,0,1
4419032,0,3
4419248,0,1
4419272,0,2
4418763,0,1
4418545,0,2
4418373,0,2
4418807,0,1
4489822,0,1
4489818,0,1
4489122,0,2
4489226,0,2
4488969,0,2
4489156,0,3
4462614,0,1
4462748,0,1
4462060,0,2
4462606,0,1
4462475,0,3
4462463,0,1
4462442,0,1
4462090,0,1
4462118,0,2
4419860,0,1
4419343,0,1
4419031,0,1
4419865,0,1
4419822,0,2
4419928,0,1
4419719,0,1
4419650,0,1
4419122,0,1
4419717,0,3
4419817,0,1
4419869,0,1
4419014,0,1
4420131,0,1
4419642,0,1
4419902,0,1
4462281,0,1
4462081,0,3
4462168,0,1
4462058,0,1
4462485,0,1
4462106,0,3
4462512,0,1
4462057,0,1
4489817,0,1
4489785,0,1
4489986,0,1
4419731,0,1
4419741,0,1
4420325,0,1
4419227,0,1
4419971,0,2
4419665,0,3
4419752,0,1
4419720,0,1
4420279,0,1
4419932,0,1
4419765,0,2
4419832,0,1
4489946,0,1
4489709,0,1
4489990,0,1
4489661,0,2
4489963,0,3
4489741,0,1
4420655,0,1
4419884,0,2
4420204,0,1
4420114,0,2
4420675,0,1
4420709,0,1
4419953,0,1
4420607,0,1
4420237,0,2
4420077,0,1
4420476,0,1
4420057,0,1
4420679,0,1
4420592,0,1
4419885,0,1
4420606,0,1
4419778,0,1
4420430,0,1
4420138,0,1
4420056,0,1
4476009,1,0
4490364,0,4
4489992,0,1
4489927,0,1
4489810,0,1
4490207,0,1
4490002,0,1
4489893,0,1
4420538,0,1
4420662,0,1
4420415,0,1
4420202,0,1
4420618,0,1
4420233,0,1
4420531,0,1
4420661,0,1
4420962,0,1
4420095,0,1
4421033,0,2
4420507,0,1
4421027,0,2
4420739,0,1
4420960,0,1
4420493,0,1
4490561,0,1
4490496,0,2
4469149,1,0
4490106,0,1
4490408,0,1
4490269,0,1
4463502,0,2
4463615,0,1
4462965,0,1
4463198,0,3
4463831,0,2
4462952,0,1
4462189,0,1
4463325,0,1
4462838,0,1
4463196,0,1
4463204,0,1
4462968,0,1
4462840,0,1
4462452,0,1
4462650,0,1
4462861,0,1
4462114,0,1
4462904,0,1
4463128,0,1
4462443,0,2
4462865,0,1
4462804,0,1
4462607,0,1
4420759,0,1
4421284,0,1
4420926,0,2
4421184,0,1
4420828,0,1
4463200,0,1
4421668,0,5
4421307,0,1
4420770,0,4
4421968,0,2
4420578,0,2
4490300,0,2
4421198,0,1
4421471,0,1
4421330,0,1
4421349,0,1
4420760,0,1
4421571,0,2
4420486,0,1
4421340,0,1
4420938,0,1
4421656,0,1
4421439,0,1
4421404,0,1
4420929,0,1
4421222,0,1
4421458,0,1
4421960,0,3
4420767,0,1
4421659,0,1
4420959,0,2
4462967,0,1
4420751,0,1
4420630,0,1
4421403,0,3
4420888,0,1
4421186,0,1
4420968,0,1
4421641,0,1
4421190,0,2
4421203,0,1
4421057,0,1
4420935,0,1
4420964,0,1
4463135,0,1
4462260,0,1
4462873,0,1
4463877,0,2
4490125,0,2
4462875,0,1
4463614,0,1
4463830,0,1
4462370,0,1
4462377,0,1
4462616,0,2
4463156,0,3
4462459,0,1
4462608,0,1
4462847,0,1
4462874,0,1
4462586,0,1
4422400,0,1
4422137,0,1
4421645,0,2
4422146,0,1
4490122,0,2
4422130,0,1
4422069,0,2
4421657,0,1
4422097,0,1
4422111,0,1
4422136,0,1
4490443,0,1
4490414,0,1
4490001,0,2
4490480,0,1
4490375,0,1
4490104,0,1
4490370,0,1
4421665,0,1
4422140,0,4
4421962,0,1
4421957,0,1
4422488,0,1
4421984,0,1
4421965,0,1
4422273,0,1
4421963,0,1
4463249,0,1
4463974,0,1
4464006,0,1
4463207,0,1
4464022,0,1
4463428,0,1
4464028,0,1
4463206,0,1
4464001,0,1
4464029,0,3
4422768,0,2
4423097,0,2
4422489,0,2
4422465,0,2
4422037,0,1
4422513,0,1
4422460,0,1
4422455,0,1
4422499,0,1
4422476,0,1
4463956,0,2
4463620,0,1
4463262,1,0
4463858,0,2
4464019,0,2
4490837,0,1
4490752,0,1
4490226,0,1
4490568,0,1
4490350,0,4
4490706,0,1
4490707,0,1
4490263,0,1
4423174,0,3
4423150,0,1
4422841,0,1
4422846,0,2
4423238,0,1
4422826,1,0
4422664,0,1
4422853,0,1
4422492,0,1
4422713,0,1
4423240,0,1
4422845,0,1
4423077,0,1
4490628,0,1
4490612,0,1
4490285,0,1
4490756,0,2
4490296,0,3
4490137,0,4
4490368,0,1
4423072,0,1
4463867,0,2
4464397,0,1
4464353,0,1
4464438,0,1
4463881,0,2
4463905,0,3
4463871,0,1
4464255,0,1
4463506,0,1
4464278,0,2
4463869,0,1
4464403,0,1
4463794,0,1
4423748,0,1
4424249,0,1
4423241,0,1
4423080,0,2
4423333,0,1
4423328,0,2
4423259,0,1
4423576,0,1
4423355,0,1
4424199,0,1
4423697,0,1
4424259,0,1
4424271,0,1
4423845,0,1
4464683,0,1
4423853,0,1
4423327,0,4
4423084,0,1
4423452,0,1
4423479,0,2
4423348,0,1
4422944,0,1
4424253,0,1
4423758,0,1
4423453,0,1
4423347,0,1
4423242,0,1
4423246,0,1
4423379,0,1
4423226,0,1
4424269,0,1
4464737,0,5
4463993,0,1
4464610,0,1
4463901,0,3
4464731,0,3
4464842,0,1
4464834,0,1
4464279,0,1
4464218,0,1
4464068,0,1
4464412,0,1
4464217,0,1
4464736,0,2
4486107,0,1
4422710,0,1
4424332,0,1
4424260,0,1
4423673,0,1
4423753,0,1
4424286,0,3
4423960,0,1
4423799,0,1
4423676,0,1
4424205,0,1
4424307,0,2
4456455,0,2
4486116,0,1
4464313,0,1
4465037,0,2
4464554,0,1
4464590,0,1
4465065,0,3
4464481,0,1
4424217,0,4
4424424,0,1
4424233,0,1
4424300,0,1
4424187,0,1
4424437,0,1
4424289,0,1
4424266,0,1
4424292,0,1
4423761,0,1
4464598,0,1
4420918,1,0
4464591,0,2
4464567,0,2
4464722,0,1
4464880,0,1
4491165,0,1
4491102,0,1
4490897,0,3
4491038,0,1
4490922,0,3
4424212,0,4
4425356,0,1
4424681,0,1
4424774,0,1
4424413,0,1
4425257,0,1
4424789,0,2
4425105,0,1
4424844,0,1
4425405,0,1
4424298,0,1
4424454,0,1
4424842,0,1
4424291,0,2
4424688,0,1
4424646,0,3
4424684,0,2
4424800,0,3
4424931,0,1
4490974,0,2
4424788,0,2
4491080,0,1
4491083,0,1
4491128,1,0
4490748,0,2
4490865,0,2
4490857,0,1
4490735,0,1
4490866,0,1
4491055,0,1
4490951,0,1
4491169,0,1
4490698,0,3
4490704,0,1
4425378,0,4
4425778,0,1
4425439,0,1
4425014,0,1
4425436,0,1
4425013,0,2
4424838,0,2
4490963,0,3
4490542,0,1
4490884,0,2
4490931,0,1
4491062,0,1
4491140,0,1
4490580,0,1
4491071,0,1
4490871,0,3
4491227,0,1
4491131,0,1
4491072,0,1
4490746,0,1
4490721,0,1
4465302,0,1
4464926,0,2
4465306,0,1
4465174,0,1
4465238,0,2
4464769,0,1
4465210,0,1
4465813,0,2
4465348,0,2
4465314,0,1
4465478,0,1
4465286,0,1
4466041,0,1
4490541,0,1
4465215,0,1
4465885,0,1
4464844,0,1
4465318,0,1
4465195,0,1
4465921,0,1
4465222,0,1
4464770,0,1
4465333,0,3
4465322,0,2
4464818,0,1
4464998,0,1
4465482,0,1
4465349,0,1
4465477,0,1
4465201,0,1
4464872,0,1
4465710,0,2
4464959,0,1
4464999,0,1
4465336,0,2
4465220,0,1
4464927,0,1
4465202,0,1
4426731,0,1
4426108,0,1
4426021,0,1
4425821,0,1
4426026,0,1
4426210,0,1
4425346,0,4
4425397,0,2
4426349,0,1
4425599,0,1
4425488,0,1
4426005,0,2
4426734,0,1
4425543,0,2
4485989,0,1
4425932,0,1
4426422,0,1
4426049,0,1
4426608,0,1
4425926,0,2
4426029,0,1
4425986,0,1
4425829,0,1
4425954,0,1
4425553,0,1
4425969,0,2
4465344,0,1
4426057,0,1
4465019,0,1
4426199,0,1
4425516,0,2
4465312,0,1
4425823,0,1
4426789,0,1
4426736,0,3
4426293,0,1
4425996,0,1
4425517,0,1
4425806,0,1
4465811,0,1
4426082,0,1
4425443,0,1
4465180,0,1
4426020,0,1
4426257,0,1
4425522,0,1
4426007,0,1
4425975,0,1
4426059,0,1
4425846,0,1
4425809,0,1
4425366,0,1
4425971,0,3
4425929,0,1
4464725,0,2
4466036,0,1
4465340,0,1
4465298,0,1
4465842,0,1
4465032,0,1
4465330,0,1
4426995,0,2
4426721,0,1
4427006,0,2
4426749,0,1
4426610,0,1
4426976,0,1
4427010,0,2
4426979,0,1
4427004,0,1
4426345,0,1
4426997,0,1
4426609,0,1
4426344,0,1
4426247,0,4
4427015,0,1
4426747,0,1
4486117,0,1
4465837,0,1
4465558,0,1
4466084,0,1
4465830,0,1
4466023,0,5
4465702,0,1
4465836,0,1
4465816,0,1
4466060,0,2
4465681,0,1
4427468,0,1
4426783,0,4
4427415,0,1
4426877,0,1
4426790,0,2
4426599,0,1
4427459,0,1
4426844,0,1
4426527,0,1
4427449,0,2
4426769,0,1
4426880,0,1
4427430,0,1
4491803,0,1
4491730,0,2
4466688,0,1
4485896,0,1
4466031,0,3
4427736,0,1
4427824,0,1
4427726,0,1
4427429,0,1
4427328,0,1
4427097,0,1
4427332,0,2
4465645,0,4
4466029,0,1
4466026,0,1
4465918,0,1
4428320,0,1
4427668,0,1
4428112,0,1
4427841,0,2
4427409,0,1
4427466,0,1
4427681,0,1
4428129,0,1
4427839,0,1
4427559,0,1
4427375,0,1
4427373,0,1
4427734,0,1
4428104,0,2
4428148,0,1
4427622,0,1
4427684,0,2
4427822,0,1
4427777,0,1
4491934,0,2
4466066,0,1
4466713,0,2
4486128,0,5
4486113,0,1
4492092,0,2
4428756,1,0
4425848,0,1
4427669,0,1
4428290,0,1
4428456,0,1
4427983,0,1
4427998,0,1
4428124,0,1
4428821,0,1
4428014,0,1
4428039,0,1
4429180,0,2
4428686,0,1
4428707,0,1
4428270,0,1
4428374,0,1
4429178,0,5
4428455,0,1
4428565,0,1
4428459,0,1
4428754,1,0
4428808,0,3
4427766,0,1
4428682,0,1
4427941,0,2
4428337,0,1
4429215,0,1
4428033,0,1
4428166,0,1
4428071,0,1
4428457,0,1
4428026,0,1
4427820,0,1
4428336,0,1
4427675,0,2
4428818,0,1
4428365,0,1
4428674,0,1
4428372,0,1
4486096,0,2
4492597,0,1
4492514,0,1
4486109,0,1
4492379,0,1
4429297,0,1
4429285,0,2
4428957,0,1
4428820,0,1
4429401,0,1
4429662,0,1
4429113,0,1
4429333,0,1
4428811,0,1
4429953,0,1
4429188,0,1
4429119,0,1
4429294,0,3
4429948,0,1
4429332,0,1
4429957,0,1
4429421,0,1
4429810,0,1
4429741,0,1
4429310,0,2
4429335,0,1
4429679,0,6
4429492,0,3
4429420,0,1
4429094,0,1
4429336,0,1
4429926,0,1
4429286,0,2
4429211,0,1
4429290,0,1
4429805,0,1
4430163,0,1
4429185,0,1
4430309,0,1
4429656,0,1
4429637,0,1
4429490,0,1
4429642,0,2
4429631,0,2
4429731,0,2
4429537,0,1
4429505,0,1
4430162,0,1
4429660,0,1
4429681,0,1
4430034,0,1
4492622,0,1
4429931,0,1
4429983,0,1
4430068,0,1
4429627,0,1
4430573,0,1
4429961,0,3
4429792,0,1
4430188,0,1
4430065,0,1
4430374,0,1
4430460,0,1
4430502,0,2
4429952,0,2
4429925,0,1
4430350,0,1
4429808,0,1
4430084,0,1
4492693,0,1
4486114,0,1
4486148,0,1
4430879,0,1
4430348,0,1
4431079,0,5
4431393,0,1
4430620,0,3
4430860,0,1
4431014,0,1
4430873,0,2
4430798,0,1
4431230,0,1
4431385,0,1
4431004,0,1
4430463,0,1
4431390,0,2
4431634,0,1
4430165,0,1
4430769,0,1
4430623,0,3
4430658,0,2
4431081,0,1
4430378,0,1
4430631,0,1
4431012,0,1
4431156,0,1
4430990,0,3
4430485,0,1
4430993,0,2
4431080,0,3
4431155,0,1
4431006,0,1
4430201,0,1
4430729,0,1
4430245,0,1
4431415,0,1
4431625,0,1
4431787,0,1
4431229,0,1
4431643,0,4
4431786,0,1
4431813,0,1
4431805,0,1
4431231,0,1
4431818,0,1
4431226,0,1
4431629,0,1
4431757,0,1
4431398,0,2
4431380,0,2
4432447,0,1
4431794,0,1
4431658,0,3
4431240,0,1
4431578,0,1
4431620,0,3
4432369,0,1
4432362,0,1
4431459,0,2
4431425,0,1
4431573,0,1
4431685,0,1
4431676,0,2
4432365,0,1
4431575,0,1
4431412,0,1
4431976,0,1
4432513,0,2
4432432,0,1
4432287,0,1
4432486,0,2
4432571,0,2
4432221,0,1
4431875,0,1
4432663,0,1
4431977,0,1
4432678,0,1
4469461,0,1
4432633,0,1
4432281,0,1
4432616,0,2
4432434,0,1
4432298,0,1
4432435,0,1
4432823,0,1
4432285,0,1
4432476,0,2
4433562,0,4
4434033,0,1
4433230,0,1
4433345,0,1
4433189,0,1
4433347,0,1
4433274,1,0
4433705,0,1
4433341,0,1
4433798,0,1
4433350,0,1
4433286,0,2
4433342,0,2
4433576,0,2
4434031,0,1
4433481,0,1
4433191,0,1
4433688,0,1
4433816,0,1
4433800,0,2
4433564,0,3
4433328,0,1
4433292,0,1
4432631,0,1
4432816,0,2
4433575,0,1
4433195,0,1
4433193,0,2
4433252,0,1
4433501,0,1
4433573,0,2
4433801,0,1
4433802,0,1
4434006,0,1
4433044,0,2
4433804,0,1
4433194,0,2
4433429,0,2
4432825,0,1
4433807,0,1
4434183,0,3
4433775,0,2
4433822,0,4
4433903,0,1
4434261,0,1
4434266,0,1
4433819,0,1
4433709,0,1
4433921,0,2
4433567,0,1
4434017,0,1
4434372,0,1
4433799,0,1
4401622,0,1
4402582,0,1
4402697,0,1
4402869,0,1
4403457,0,1
4403560,0,1
4403732,0,2
4403734,0,1
4404632,0,1
4404654,0,1
4405394,0,1
4405401,0,1
4405530,0,1
4405815,0,1
4406751,0,1
4407157,0,1
4408320,0,1
4408588,0,2
4409316,0,1
4410537,0,1
4410851,0,1
4411556,0,1
4411608,0,1
4411740,0,1
4411901,0,1
4412128,0,1
4412750,0,1
4413312,0,1
4413839,0,1
4414222,0,1
4414590,0,1
4414870,0,1
4414997,0,1
4415405,0,1
4415425,0,1
4415972,0,2
4416121,0,1
4416591,0,1
4417246,0,1
4417505,0,1
4418207,0,1
4418233,0,1
4418355,0,1
4418431,0,1
4419034,0,1
4419182,0,1
4419454,0,1
4419866,0,1
4420431,0,1
4420518,0,1
4420664,0,1
4420741,0,1
4420922,0,1
4420934,0,4
4421263,0,1
4421286,0,2
4422131,0,1
4422629,0,1
4423142,0,1
4423153,0,1
4423440,0,1
4423482,0,1
4424685,0,1
4426343,0,1
4426766,0,1
4426777,0,1
4426788,0,1
4429229,0,1
4429954,0,1
4431633,0,1
4432371,0,1
4432437,0,1
4432524,0,1
4432846,0,1
4433227,0,1
4494502,0,1
4434519,0,1
4434704,0,1
4434544,0,1
4434478,0,2
4434591,0,1
4434517,0,1
4434041,0,2
4434521,0,1
4434456,0,1
4434181,0,1
4434576,0,1
4433977,0,1
4434583,0,1
4434701,0,1
