"COLLISION_ID","NUMBER.OF.PERSONS.KILLED","NUMBER.OF.PERSONS.INJURED"
4409732,0,1
4409759,0,1
4410540,0,1
4409737,0,1
4409869,0,1
4409673,0,1
4409724,0,1
4409922,0,1
4410111,0,1
4409253,0,1
4409970,0,1
4409760,0,1
4409967,0,2
4409495,0,1
4409440,0,1
4457285,0,1
4409514,0,1
4457148,0,9
4457110,0,1
4457396,0,2
4487844,0,1
4457468,0,1
4457849,0,1
4457399,0,1
4457139,0,1
4457499,0,1
4487271,0,1
4487676,0,1
4487443,0,1
4487658,0,2
4487118,0,2
4487893,0,1
4487236,0,4
4487263,0,1
4487324,0,1
4486766,0,1
4487720,0,1
4487278,0,1
4486978,0,1
4409806,0,1
4410747,0,2
4410007,0,1
4410028,0,1
4410008,0,1
4409944,0,1
4410032,0,1
4410548,0,1
4410243,0,2
4409971,0,1
4410015,0,1
4410775,0,1
4410009,0,1
4410318,0,1
4410750,0,1
4410317,0,4
4487051,0,1
4487104,0,2
4487486,0,1
4405495,0,1
4410907,0,1
4410504,0,4
4410924,0,1
4410932,0,1
4410469,0,1
4410923,0,1
4408552,0,1
4410908,0,2
4410605,0,3
4411103,0,1
4411140,0,1
4410973,0,1
4410927,0,1
4410921,0,1
4487130,0,2
4487503,0,2
4488106,0,1
4487892,0,1
4488213,0,1
4487847,0,1
4487439,0,1
4488196,0,1
4487501,0,1
4487489,0,1
4485256,0,1
4410608,0,1
4410895,0,1
4410803,0,1
4411421,0,1
4410529,0,1
4410909,0,1
4410914,0,1
4410802,0,1
4410777,0,1
4410764,0,1
4411571,0,2
4411375,0,1
4410835,0,4
4410912,0,2
4411339,0,1
4411373,0,1
4411105,0,2
4411017,0,1
4487330,0,1
4451296,1,1
4484642,0,1
4458637,0,1
4457933,0,1
4458283,0,1
4458741,0,2
4457998,0,4
4458598,0,2
4458544,0,1
4458553,0,1
4457655,0,1
4457891,0,1
4487792,0,1
4411153,0,2
4411786,0,1
4411420,0,2
4411100,0,1
4411377,0,1
4411213,0,1
4457960,0,1
4411184,0,1
4457630,0,1
4458883,0,2
4458730,0,1
4458307,0,1
4457700,0,1
4458302,0,1
4458736,0,3
4458209,0,1
4457636,0,1
4457602,0,1
4457654,0,1
4458043,0,1
4457822,0,1
4458113,0,2
4457531,0,1
4457574,0,1
4458017,0,2
4457889,0,1
4457771,0,1
4458327,0,1
4458737,0,1
4458279,0,1
4458726,0,1
4458751,0,1
4458138,0,1
4457735,0,1
4457916,0,2
4458987,0,1
4487883,0,1
4457887,0,3
4458694,0,1
4458733,0,1
4458211,0,1
4457581,0,1
4457883,0,1
4488248,0,1
4487962,0,1
4487861,0,1
4488197,0,1
4487515,0,4
4487764,0,1
4410290,0,1
4411531,0,2
4412168,0,1
4412173,0,2
4411454,0,1
4412473,0,1
4411466,0,2
4411526,0,2
4411900,0,1
4411768,0,1
4412527,0,1
4411622,0,1
4412067,0,2
4411837,0,1
4411489,0,1
4412026,0,1
4412172,0,1
4412479,0,2
4412004,0,1
4412030,0,1
4412181,0,1
4412368,0,1
4412461,0,2
4411463,0,1
4412056,0,1
4411998,0,1
4412041,0,2
4412024,0,1
4411796,0,2
4411440,0,1
4411688,0,1
4411488,0,1
4412463,0,1
4412379,0,1
4411765,0,1
4412691,0,1
4412078,0,1
4411434,0,1
4411441,0,1
4412581,0,1
4412169,0,1
4412025,0,2
4411529,0,3
4411795,0,1
4454868,0,1
4458989,0,1
4458434,0,1
4459042,0,1
4458500,0,4
4458454,0,1
4458473,0,1
4458292,0,1
4458840,0,2
4458527,0,1
4458313,0,2
4458639,0,4
4412474,0,1
4412222,0,4
4412823,0,2
4412815,0,1
4412843,0,1
4412224,0,2
4412215,0,2
4413022,0,1
4412686,0,2
4412209,0,1
4412295,0,1
4412223,0,1
4412392,0,1
4412660,0,1
4412583,0,3
4412135,0,1
4458419,0,1
4458477,0,1
4459081,0,1
4459040,0,1
4458578,0,1
4458457,0,1
4458461,0,1
4458375,0,3
4454664,0,1
4459360,0,1
4412708,0,1
4412831,0,1
4412646,0,3
4413155,0,2
4412442,0,1
4412590,0,3
4412255,0,1
4412820,0,1
4412642,0,1
4412680,0,2
4412749,0,2
4413047,0,1
4412960,0,1
4412482,0,1
4412828,0,1
4413193,0,1
4413105,0,2
4412524,0,1
4487766,0,1
4487871,0,1
4488551,0,1
4488187,0,1
4487866,0,1
4488415,0,1
4488465,0,1
4487828,0,1
4488414,0,3
4487869,0,2
4459687,0,7
4485334,0,1
4485117,0,1
4459398,0,1
4458846,0,1
4458881,0,1
4458906,0,1
4458895,0,1
4413273,1,0
4459003,0,2
4413365,0,2
4413107,0,1
4458580,0,2
4413547,0,2
4413148,0,1
4413057,0,2
4413037,0,3
4413388,0,1
4413554,0,1
4459125,0,2
4412974,0,2
4412926,0,1
4413411,0,1
4413695,0,1
4412853,0,1
4413404,0,1
4413095,0,1
4413826,0,1
4413191,0,1
4413359,0,1
4413064,0,1
4413091,0,1
4413405,0,2
4459149,0,1
4458695,0,1
4458704,0,1
4458902,0,1
4459379,0,1
4459442,0,1
4459085,0,1
4459113,0,1
4458757,0,2
4458882,0,3
4459503,0,1
4458887,0,1
4458866,0,2
4485257,0,1
4485252,0,1
4487848,0,2
4487862,0,1
4488428,0,1
4487887,0,1
4488512,0,1
4487655,0,1
4487788,0,1
4413552,0,5
4413266,0,1
4413415,0,1
4413721,0,1
4487846,0,3
4413271,0,1
4413144,0,1
4413305,0,1
4413597,0,1
4413772,0,1
4413556,0,2
4413398,0,1
4413432,0,1
4413551,0,1
4413299,0,2
4413979,0,1
4413233,0,1
4413367,0,1
4413248,0,1
4413836,0,1
4413738,0,1
4485076,0,1
4484817,0,1
4485284,0,1
4459389,0,1
4459164,0,1
4459888,0,1
4459118,0,1
4459366,0,2
4459368,0,1
4459878,0,1
4459018,0,1
4459246,0,1
4459099,0,1
4459126,0,1
4459162,0,1
4459124,0,1
4459440,0,1
4459116,0,1
4459185,0,1
4459241,0,1
4459781,0,1
4459872,0,1
4459128,0,1
4459931,0,1
4459165,0,1
4459114,0,3
4459407,0,1
4459871,0,1
4458999,0,1
4459805,0,1
4459363,0,3
4414510,0,1
4485632,0,1
4485585,0,1
4485262,0,1
4485396,0,2
4488552,0,2
4413736,0,1
4413787,0,1
4414272,0,1
4413713,0,1
4414329,0,3
4414099,0,1
4414244,0,1
4413714,0,1
4413631,0,1
4414424,0,1
4414892,0,4
4414129,0,2
4414042,0,4
4414475,0,2
4413948,0,2
4414465,0,1
4414359,0,1
4414235,0,1
4413718,0,1
4413741,0,1
4414447,0,1
4413947,0,2
4414242,0,1
4414012,0,1
4414300,0,1
4414210,0,1
4414041,0,1
4414314,0,1
4413960,0,1
4414038,0,1
4414288,0,2
4413785,0,1
4414353,0,2
4414414,0,1
4414421,0,1
4488245,0,1
4414098,0,1
4414132,0,1
4414107,0,2
4414094,0,1
4414282,0,2
4414868,0,1
4414265,0,1
4414318,0,1
4413992,0,1
4488295,0,1
4488309,0,1
4488980,0,1
4488239,0,2
4488437,0,1
4488220,0,1
4488518,0,4
4488164,0,1
4488252,0,1
4488813,0,2
4488108,0,2
4488749,0,2
4485059,0,1
4459714,0,1
4460129,0,1
4460261,0,1
4459446,0,2
4460021,0,1
4460133,0,1
4459778,0,1
4488298,0,2
4459681,0,1
4405630,0,3
4414453,0,1
4414479,0,1
4414896,0,2
4415142,0,3
4414452,0,1
4414459,0,3
4414878,0,2
4414513,0,1
4414586,0,3
4414650,0,1
4414491,0,3
4414482,0,3
4415018,0,1
4414463,0,1
4414758,0,1
4414879,0,2
4415140,0,1
4459568,0,1
4459935,0,1
4459486,0,1
4459576,0,1
4459655,0,2
4459520,0,1
4460043,0,1
4459367,0,2
4459589,0,1
4459622,0,2
4459577,0,1
4459993,0,2
4459716,0,1
4459582,0,1
4459928,0,1
4460104,0,1
4488759,0,4
4488490,0,1
4486427,0,1
4488468,0,2
4488243,0,1
4459980,0,1
4415545,0,1
4415360,0,1
4415419,0,1
4415454,0,1
4415418,0,1
4414746,0,2
4415563,0,2
4415430,0,1
4415365,0,1
4415510,0,2
4414635,0,1
4415104,0,3
4415358,0,2
4415457,0,1
4414747,0,1
4415675,0,1
4415232,0,1
4415464,0,1
4414797,0,2
4414773,0,1
4414670,0,1
4415542,0,1
4415447,0,1
4415547,0,1
4414857,0,2
4415413,0,1
4415420,0,1
4414918,0,1
4478429,1,0
4488661,0,1
4488565,0,1
4488667,0,1
4489181,0,1
4488682,0,1
4488516,0,1
4488822,0,1
4488829,0,1
4488816,0,1
4489019,0,3
4488657,0,1
4488529,0,1
4488587,0,1
4489085,0,1
4456916,0,2
4458418,0,1
4461151,0,1
4461281,0,1
4459596,0,1
4460034,0,1
4460184,0,1
4460692,0,4
4460471,0,1
4460586,0,1
4460174,0,1
4460641,0,1
4460681,0,2
4460396,0,1
4460285,0,1
4460479,0,2
4460735,0,1
4460313,0,2
4460521,0,1
4460358,0,1
4460327,0,1
4460283,0,1
4460002,0,2
4460604,0,2
4461144,0,1
4461477,0,1
4460114,0,1
4460570,0,1
4461380,0,1
4459967,0,1
4460636,0,1
4460571,0,1
4460775,0,1
4460715,0,1
4460357,0,1
4460696,0,1
4460856,0,1
4460464,0,1
4460654,0,1
4460237,0,1
4460158,0,1
4460516,0,1
4460365,0,1
4460603,0,1
4461033,0,1
4460476,0,1
4460316,0,1
4460764,0,1
4460679,0,3
4415671,0,2
4416233,0,1
4415546,0,2
4416102,0,1
4416942,0,2
4417137,0,2
4416087,0,1
4415632,0,1
4415580,0,1
4460456,0,1
4416274,0,1
4415882,0,1
4416455,0,1
4415963,0,1
4416277,0,3
4415211,0,1
4416074,0,2
4415628,0,1
4416810,0,1
4416918,0,1
4415824,0,1
4415496,0,1
4415701,0,1
4416805,0,1
4415891,0,1
4416641,0,3
4415796,0,1
4416630,0,1
4460569,0,1
4416815,0,1
4416920,0,1
4416678,0,1
4416471,0,1
4416588,0,1
4415881,0,4
4416507,0,1
4415099,0,1
4416683,0,2
4415627,0,2
4415784,0,1
4416814,0,1
4415612,0,1
4415617,0,1
4415981,0,1
4416457,0,1
4416484,0,1
4415892,0,1
4416156,0,4
4415368,0,1
4416235,0,1
4415802,0,4
4460988,0,1
4415528,0,1
4415903,0,2
4415577,0,1
4417144,0,1
4415980,0,2
4415607,0,1
4415233,0,5
4416808,0,2
4415642,0,1
4416013,0,1
4415667,0,1
4415781,0,1
4415191,0,3
4416348,0,1
4415822,0,1
4416099,0,1
4416153,0,1
4416088,0,2
4416140,0,1
4415427,0,2
4416820,0,1
4416141,0,1
4415494,0,2
4416537,0,5
4416036,0,3
4416505,0,1
4415231,0,1
4416080,0,1
4416248,0,2
4415004,0,1
4416680,0,1
4415826,0,1
4416143,0,1
4415210,0,1
4416016,0,1
4459943,0,1
4460660,0,2
4459806,0,1
4460695,0,1
4460528,0,1
4460004,0,1
4460998,0,1
4460460,0,1
4460173,0,1
4460519,0,1
4460659,0,2
4460583,0,2
4460702,0,1
4460372,0,1
4415399,0,1
4417656,0,1
4410381,0,1
4416681,0,1
4417297,0,1
4417407,0,3
4417391,0,1
4416832,0,1
4417303,0,1
4416643,0,1
4416951,0,1
4416611,0,1
4417138,0,1
4417445,0,1
4417306,0,1
4416674,0,3
4417337,0,1
4417299,0,2
4416543,0,1
4416908,0,1
4417300,0,1
4416615,0,1
4417387,0,1
4417426,0,2
4417314,0,1
4416613,0,1
4417392,0,1
4416823,0,1
4487170,0,1
4460990,0,1
4410232,0,1
4417771,0,1
4461000,0,1
4417271,0,1
4417384,0,1
4417120,0,1
4417260,0,1
4417051,0,5
4416728,0,1
4417703,0,1
4416834,0,1
4418011,0,1
4417632,0,1
4417151,0,1
4417708,0,1
4417148,0,2
4417934,0,1
4416899,0,3
4417349,0,1
4417371,0,2
4417036,0,1
4417266,0,1
4416912,0,2
4416766,0,2
4417074,0,1
4417556,0,1
4460881,0,1
4461329,0,1
4460987,0,2
4460999,0,1
4461595,0,1
4460883,0,1
4460871,0,1
4460892,0,1
4461342,0,1
4461293,0,1
4461743,0,1
4460682,0,1
4460776,0,1
4461103,0,1
4461298,0,2
4461383,0,2
4460984,0,1
4461524,0,1
4461331,0,1
4415811,0,4
4417598,0,1
4418099,0,1
4418163,0,1
4418269,0,1
4417562,0,1
4416528,0,1
4418199,0,1
4418316,0,2
4417709,0,1
4417637,0,1
4417636,0,2
4418215,0,1
4417477,0,1
4418071,0,1
4417538,0,1
4417852,0,1
4417686,0,1
4417292,0,1
4417560,0,1
4418055,0,1
4487264,0,2
4489519,0,1
4489180,0,4
4489344,0,2
4489022,0,1
4489382,0,1
4488917,0,1
4489341,0,1
4489188,0,1
4489633,0,1
4488911,0,1
4489165,0,2
4489182,0,1
4489628,0,2
4488740,0,1
4458850,0,3
4461324,0,1
4460886,0,1
4417940,0,1
4417911,0,1
4417866,0,2
4418314,0,1
4461890,0,1
4417888,0,2
4417939,0,1
4418441,0,1
4418212,0,1
4417927,0,1
4417876,0,1
4418165,0,1
4418096,0,2
4417942,0,1
4418448,0,1
4417924,0,1
4417851,0,1
4418079,0,1
4418038,0,1
4418166,0,1
4417910,0,1
4418488,0,1
4418646,0,2
4461570,0,1
4461304,0,1
4461923,0,1
4461921,0,1
4461372,0,1
4461870,0,1
4461587,0,1
4461912,0,1
4461752,0,1
4461248,0,2
4461336,0,1
4461963,0,1
4461531,0,2
4461244,0,1
4462053,0,3
4461561,0,1
4461418,0,1
4461592,0,1
4461247,0,1
4461435,0,1
4461501,0,1
4461375,0,2
4461571,0,1
4461266,0,1
4461584,0,3
4461596,0,1
4461851,0,1
4489623,0,1
4488967,0,1
4489079,0,1
4489004,0,1
4489758,0,1
4489050,0,1
4488835,0,1
4489045,0,2
4489635,0,3
4489629,0,1
4489666,0,1
4488934,0,1
4489456,0,1
4489151,0,1
4489339,0,1
4489828,0,2
4462418,0,1
4462386,0,1
4462107,0,1
4462289,0,1
4461593,0,1
4461758,0,2
4462308,0,1
4461712,0,1
4461702,0,1
4461706,0,1
4462293,0,1
4461560,0,2
4462115,0,1
4461685,0,2
4462084,0,1
4461684,0,1
4462087,0,1
4462318,0,1
4461691,0,1
4462287,0,1
4462412,0,2
4462238,0,2
4461775,0,1
4419287,0,1
4418993,0,3
4419430,0,1
4418908,0,1
4419060,0,1
4418935,0,2
4419094,0,1
4419413,0,3
4418616,0,2
4418918,0,2
4418197,0,2
4418722,0,1
4418668,0,1
4489630,0,1
4418955,0,1
4419046,0,1
4418052,0,1
4418483,0,2
4489081,0,1
4418887,0,1
4419115,0,1
4418427,0,1
4418672,0,1
4419059,0,1
4419614,0,1
4489273,0,1
4419064,0,1
4418998,0,1
4418707,0,1
4419489,0,1
4419457,0,1
4418695,0,2
4418548,0,1
4418982,0,1
4419233,0,1
4419664,0,1
4419099,0,1
4419240,0,1
4418625,0,3
4488834,0,1
4489184,0,1
4418318,0,1
4418934,0,1
4489436,0,1
4418902,0,1
4418310,0,2
4418669,0,1
4419296,0,1
4418306,0,1
4418949,0,1
4419113,0,1
4418681,0,1
4419044,0,1
4489102,0,1
4488757,0,1
4489795,0,1
4489634,0,1
4489291,0,3
4489392,0,1
4489482,0,1
4488922,0,1
4458679,0,1
4462055,0,1
4462177,0,1
4462205,0,1
4462041,0,2
4461955,0,1
4462169,0,2
4462282,0,2
4462083,0,1
4419972,0,1
4418992,0,1
4419907,0,1
4419762,0,1
4419874,0,1
4419718,0,3
4419505,0,1
4419065,0,1
4419070,0,2
4419085,0,1
4418980,0,1
4419432,0,1
4419243,0,2
4419616,0,2
4419925,0,1
4419069,0,1
4419063,0,1
4419508,0,2
4420005,0,1
4419660,0,1
4419916,0,2
4462758,0,1
4462517,0,1
4462222,0,1
4462415,0,1
4462183,0,1
4461878,0,1
4462178,0,1
4462437,0,1
4474481,0,2
4489756,0,1
4489495,0,3
4489751,0,1
4420256,0,2
4419772,0,2
4420258,0,1
4419969,0,1
4419666,0,1
4420150,0,1
4420264,0,1
4419568,1,0
4419657,0,1
4419879,0,1
4419499,0,2
4419225,0,1
4419957,0,1
4419439,0,2
4420270,0,3
4419252,0,1
4419878,0,1
4419956,0,1
4419618,0,2
4419456,0,3
4420285,0,1
4419965,0,1
4419973,0,1
4420027,0,1
4420198,0,1
4420191,0,1
4419696,0,3
4419967,0,1
4419655,0,4
4489987,0,2
4489995,0,1
4490047,0,2
4490041,0,2
4489949,0,3
4489586,0,1
4490020,0,1
4489830,0,1
4489805,0,1
4489944,0,1
4489993,0,1
4420048,0,1
4419981,0,1
4420622,0,1
4419999,0,1
4420042,0,1
4420542,0,1
4420011,0,1
4420200,0,1
4420062,0,1
4420061,0,1
4485491,0,1
4486552,1,0
4488612,0,3
4490159,0,1
4489939,0,1
4490152,0,1
4489682,0,1
4463152,0,1
4490274,0,1
4490282,0,1
4489787,0,3
4489681,0,1
4490178,0,1
4488260,0,1
4489984,0,3
4490264,0,1
4490160,0,1
4489706,0,2
4490167,0,1
4489725,0,1
4420374,0,2
4420565,0,1
4420789,0,1
4420952,0,1
4420705,0,1
4420422,0,1
4420375,0,1
4420495,0,1
4420417,0,2
4420672,0,1
4420426,0,1
4420727,0,1
4420376,0,1
4420423,0,1
4420774,0,2
4420983,0,1
4420333,0,1
4420609,0,3
4420472,0,3
4420393,0,1
4420611,0,5
4420981,1,0
4420394,0,3
4458600,0,2
4490181,0,2
4490048,0,1
4462655,0,3
4462943,0,1
4462743,0,1
4462210,0,2
4463057,0,1
4463755,0,1
4462757,0,2
4463675,0,3
4462677,0,1
4462609,0,2
4462305,0,1
4462676,0,1
4462774,0,1
4462694,0,3
4462208,0,2
4462971,0,1
4462834,0,1
4462623,0,1
4463650,0,1
4463003,0,1
4462830,0,2
4462898,0,1
4462385,0,1
4462310,0,1
4462964,0,1
4462557,0,1
4463139,0,1
4463388,0,1
4463015,0,1
4462361,0,1
4463112,0,1
4462785,0,1
4463177,0,1
4463011,0,1
4462833,0,1
4462197,0,1
4462240,0,1
4462423,0,1
4463898,0,1
4463516,0,1
4490417,0,1
4462950,0,1
4463672,0,1
4462816,0,1
4463180,0,1
4462351,0,1
4462945,0,2
4462719,0,1
4462296,0,1
4462605,0,1
4462364,0,1
4462809,0,1
4463120,0,1
4421321,0,1
4421980,0,4
4421417,0,1
4421275,0,1
4420900,0,1
4462384,0,1
4421106,0,2
4421175,0,1
4421146,0,1
4420734,0,1
4421310,0,1
4421472,0,1
4421545,0,2
4462963,0,1
4421514,0,2
4421435,0,2
4420747,0,3
4421160,0,1
4421325,0,2
4421539,0,1
4420957,0,1
4421786,0,1
4421102,0,1
4421418,0,1
4422062,0,1
4420912,0,1
4421534,0,1
4463384,0,1
4421372,0,3
4421170,0,2
4421018,0,1
4421159,0,1
4421094,0,1
4421376,0,1
4421506,0,4
4420909,0,1
4420505,0,1
4421484,0,1
4421830,0,1
4420933,0,1
4421366,0,1
4421082,0,1
4421241,0,1
4420730,0,1
4421463,0,1
4421468,0,1
4421457,0,2
4462990,0,1
4421529,0,1
4421809,0,1
4421217,0,1
4421466,0,2
4421982,0,3
4422070,0,1
4420732,0,1
4421083,0,1
4421966,0,1
4421112,0,1
4421335,0,1
4421399,0,1
4421107,0,1
4421469,0,1
4420954,0,1
4462662,0,1
4462487,0,1
4463053,0,1
4462237,0,1
4490090,0,1
4462966,0,1
4463111,0,2
4462359,0,1
4462998,0,3
4463125,0,2
4462226,0,2
4462492,0,1
4463780,0,1
4462946,0,2
4462317,0,2
4462710,0,1
4462212,0,1
4462815,0,1
4462974,0,1
4462604,0,1
4462942,0,1
4463054,0,1
4462869,0,1
4463737,0,1
4463886,0,1
4420176,0,3
4490055,0,1
4422358,0,1
4422372,1,0
4422374,0,2
4421910,0,1
4421875,0,2
4422361,0,1
4422363,0,1
4421601,0,1
4421512,0,1
4421979,0,1
4490045,0,2
4490180,0,1
4490200,0,1
4421151,0,1
4422509,0,1
4422498,0,1
4422544,0,1
4422574,0,1
4421877,0,1
4422232,0,1
4422447,0,1
4422036,0,1
4422535,0,2
4422747,0,2
4422502,0,1
4422507,0,1
4422690,0,3
4422575,0,1
4463148,0,1
4463758,0,1
4463295,0,1
4463385,0,1
4464042,0,1
4463973,0,1
4463895,0,1
4463987,0,1
4463154,0,1
4463761,0,1
4463137,0,1
4463286,0,1
4463927,0,1
4463390,0,2
4463919,0,1
4421901,1,1
4418986,0,2
4422677,0,1
4422350,0,1
4422884,0,1
4422351,0,1
4422317,0,2
4422449,0,1
4422278,0,2
4422321,0,1
4422347,0,1
4422060,0,1
4422924,0,1
4422872,0,1
4422376,0,1
4422129,0,1
4422353,0,1
4422336,0,5
4422929,0,1
4463657,0,1
4463194,0,1
4463790,0,1
4464055,0,1
4463957,0,1
4463099,0,1
4463932,0,1
4464222,0,1
4463793,0,6
4463386,0,1
4490211,0,1
4490321,0,1
4490429,0,1
4490458,0,3
4490210,0,3
4490355,0,1
4422662,0,3
4422623,0,1
4422528,0,1
4422676,0,1
4422568,0,3
4422589,0,1
4422928,0,1
4422670,0,2
4422407,0,1
4422908,0,1
4422631,0,1
4422831,0,1
4423065,0,1
4422898,0,6
4422746,0,1
4490422,0,2
4490550,0,2
4490367,0,1
4490834,0,1
4490343,0,1
4490430,0,1
4463666,0,1
4463287,0,1
4463692,0,1
4463948,0,1
4463686,0,1
4463678,0,1
4463398,0,1
4464011,0,1
4463685,0,1
4463928,0,2
4463695,0,1
4463602,0,1
4463777,0,1
4463560,0,1
4464560,0,1
4463575,0,1
4464295,0,1
4464312,0,4
4423616,0,1
4463664,0,2
4416708,0,3
4423002,0,1
4422680,0,1
4423648,0,1
4423794,0,2
4423179,0,3
4423050,0,3
4423437,0,1
4423496,0,1
4423099,0,1
4423027,0,1
4423056,0,1
4423449,0,1
4423802,0,1
4423041,0,2
4422870,0,3
4423030,0,1
4422994,0,2
4423111,0,1
4423269,0,1
4423812,0,1
4423669,0,1
4424115,0,1
4423990,0,1
4423147,0,1
4423324,0,1
4423029,0,1
4423983,0,2
4423318,0,1
4423494,0,1
4423547,0,1
4423201,0,1
4423988,0,1
4423422,0,1
4423624,0,1
4423019,0,2
4422912,0,3
4423805,0,1
4423353,0,1
4424030,0,1
4423800,0,1
4423606,0,1
4423677,0,1
4464053,0,1
4463964,0,1
4464082,0,1
4464810,0,1
4464584,0,1
4464717,0,1
4464124,0,1
4464187,0,1
4464202,0,1
4464641,0,1
4464785,0,1
4464125,0,1
4464228,0,1
4464186,0,2
4464667,0,1
4464039,0,1
4464078,0,1
4464176,0,1
4464601,0,1
4464630,0,1
4463951,0,1
4464869,0,1
4485570,0,1
4485871,0,1
4485990,0,2
4486287,0,1
4423533,0,1
4424616,0,1
4424605,0,1
4424547,0,1
4423690,0,2
4424302,0,3
4423681,0,1
4424034,0,1
4423611,0,1
4424282,0,1
4424236,0,3
4423954,0,5
4424709,0,2
4424305,0,1
4424586,0,1
4423807,0,1
4424615,0,3
4424239,0,1
4424666,0,1
4464596,0,1
4464346,0,1
4464341,0,1
4464603,0,1
4464701,0,1
4464826,0,2
4464553,0,1
4464426,0,3
4413106,1,0
4424864,0,1
4424048,0,1
4423920,0,4
4424310,0,1
4424804,0,1
4423938,0,2
4424556,0,1
4424791,0,1
4424100,0,1
4423723,0,3
4424116,0,1
4423823,0,3
4424306,0,1
4424851,0,1
4423863,0,2
4464883,0,1
4464335,0,1
4464456,0,1
4464748,0,1
4464540,0,1
4487252,0,1
4491029,0,1
4491634,0,1
4491005,0,1
4490554,0,1
4490507,0,1
4490780,0,1
4490555,0,1
4490814,0,1
4491109,0,1
4424728,0,1
4425194,0,2
4418953,0,1
4424519,0,3
4422567,0,1
4424565,0,2
4424452,0,2
4424773,0,1
4424670,0,2
4424669,0,1
